Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Patrick Osterhage,de GER,MF,Bochum,22,2000,23,11,"1,029",11.4,0,0,0,0,0,0,3,0,0.3,0.3,0.3,0.6,6,26,23,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Paulo Otávio,br BRA,DF,Wolfsburg,27,1994,25,25,"2,041",22.7,0,5,5,0,0,0,7,0,0.8,0.8,2.7,3.5,41,98,84,0.00,0.22,0.22,0.00,0.22,0.04,0.12,0.16,0.04,0.16
Thomas Ouwejan,nl NED,DF,Schalke 04,25,1996,17,10,903,10.0,0,1,1,0,0,0,1,0,0.1,0.1,1.2,1.4,14,41,21,0.00,0.10,0.10,0.00,0.10,0.01,0.12,0.14,0.01,0.14
Reece Oxford,eng ENG,DF,Augsburg,23,1998,3,1,94,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
Salih Özcan,tr TUR,MF,Dortmund,24,1998,26,17,"1,576",17.5,0,1,1,0,0,0,6,0,0.6,0.6,0.5,1.1,6,81,23,0.00,0.06,0.06,0.00,0.06,0.03,0.03,0.06,0.03,0.06
Levin Öztunalı,de GER,MF,Union Berlin,26,1996,2,0,9,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,1,1,0,0.00,10.00,10.00,0.00,10.00,0.00,1.91,1.91,0.00,1.91
Exequiel Palacios,ar ARG,MF,Leverkusen,23,1998,25,19,"1,654",18.4,4,2,6,1,3,3,4,0,3.0,0.6,1.3,1.9,12,105,27,0.22,0.11,0.33,0.05,0.16,0.16,0.07,0.23,0.03,0.11
Miloš Pantović,rs SRB,MF,Union Berlin,26,1996,13,0,206,2.3,1,0,1,1,0,1,1,0,1.4,0.6,0.0,0.6,2,4,4,0.44,0.00,0.44,0.44,0.44,0.60,0.00,0.60,0.25,0.25
Antonios Papadopoulos,de GER,DF,Dortmund,22,1999,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Kevin Paredes,us USA,"FW,MF",Wolfsburg,19,2003,22,1,529,5.9,1,3,4,1,0,0,2,0,0.2,0.2,1.7,1.9,24,29,40,0.17,0.51,0.68,0.17,0.68,0.03,0.29,0.32,0.03,0.32
Marco Pašalić,hr CRO,MF,Dortmund,21,2000,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,2,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.40,0.40,0.40
Felix Passlack,de GER,DF,Dortmund,24,1998,3,0,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,1,8,3,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.56,0.00,0.56
Paulinho,br BRA,FW,Leverkusen,22,2000,4,1,82,0.9,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,3,4,8,1.10,0.00,1.10,1.10,1.10,0.58,0.00,0.58,0.58,0.58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benjamin Pavard,fr FRA,DF,Bayern Munich,26,1996,30,27,"2,431",27.0,4,1,5,4,0,0,6,0,2.5,2.5,2.4,5.0,37,202,65,0.15,0.04,0.19,0.15,0.19,0.09,0.09,0.18,0.09,0.18
Jiří Pavlenka,cz CZE,GK,Werder Bremen,30,1992,33,33,"2,908",32.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kristian Pedersen,dk DEN,DF,Köln,27,1994,6,3,276,3.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,6,10,3,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06
Mads Pedersen,dk DEN,"DF,MF",Augsburg,25,1996,28,20,"1,838",20.4,0,0,0,0,0,0,6,0,0.4,0.4,0.9,1.3,35,46,51,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.06,0.02,0.06
Jordan Pefok,us USA,FW,Union Berlin,26,1996,31,16,"1,358",15.1,4,4,8,4,0,2,3,0,4.5,2.9,1.8,4.7,4,27,53,0.27,0.27,0.53,0.27,0.53,0.30,0.12,0.42,0.19,0.31
Dženan Pejčinović,de GER,FW,Wolfsburg,17,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Peter Pekarík,sk SVK,DF,Hertha BSC,35,1986,5,2,206,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Luca Pellegrini,it ITA,DF,Eint Frankfurt,23,1999,9,7,557,6.2,0,0,0,0,0,0,1,0,0.6,0.6,0.8,1.4,19,22,28,0.00,0.00,0.00,0.00,0.00,0.09,0.14,0.23,0.09,0.23
Ricardo Pepi,us USA,FW,Augsburg,19,2003,4,1,95,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,1,4,0.00,0.00,0.00,0.00,0.00,0.09,0.06,0.14,0.09,0.14
Juan Perea,co COL,FW,Stuttgart,22,2000,16,3,418,4.6,1,0,1,1,0,0,0,0,0.2,0.2,0.7,0.9,9,8,29,0.22,0.00,0.22,0.22,0.22,0.04,0.14,0.18,0.04,0.18
Nils Petersen,de GER,FW,Freiburg,33,1988,27,0,277,3.1,1,0,1,1,0,0,1,0,1.2,1.2,0.0,1.2,1,5,12,0.32,0.00,0.32,0.32,0.32,0.39,0.01,0.40,0.39,0.40
Lukas Petkov,bg BUL,"MF,FW",Augsburg,21,2000,7,0,146,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Luca Pfeiffer,de GER,FW,Stuttgart,25,1996,19,6,701,7.8,0,0,0,0,0,0,1,1,1.6,1.6,1.0,2.6,9,22,38,0.00,0.00,0.00,0.00,0.00,0.21,0.13,0.33,0.21,0.33
Maximilian Philipp,de GER,FW,Wolfsburg,28,1994,3,1,116,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,1,6,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08
Maximilian Philipp,de GER,"FW,MF",Werder Bremen,28,1994,15,3,442,4.9,1,0,1,1,0,0,1,0,2.0,2.0,0.2,2.1,3,6,24,0.20,0.00,0.20,0.20,0.20,0.40,0.03,0.43,0.40,0.43
Amos Pieper,de GER,DF,Werder Bremen,24,1998,29,22,"1,957",21.7,2,1,3,2,0,0,9,0,0.7,0.7,0.3,1.1,14,84,4,0.09,0.05,0.14,0.09,0.14,0.03,0.02,0.05,0.03,0.05
Marvin Plattenhardt,de GER,DF,Hertha BSC,30,1992,31,29,"2,402",26.7,0,2,2,0,0,0,3,0,0.3,0.3,3.0,3.3,24,84,52,0.00,0.07,0.07,0.00,0.07,0.01,0.11,0.12,0.01,0.12
Alassane Pléa,fr FRA,FW,Gladbach,29,1993,29,20,"1,774",19.7,2,9,11,1,1,2,5,0,5.0,3.4,4.0,7.4,41,94,156,0.10,0.46,0.56,0.05,0.51,0.25,0.20,0.46,0.17,0.38
Joel Pohjanpalo,fi FIN,"FW,MF",Leverkusen,27,1994,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sebastian Polter,de GER,FW,Schalke 04,31,1991,19,5,630,7.0,2,3,5,2,0,0,3,0,2.0,2.0,1.0,3.0,4,11,32,0.29,0.43,0.71,0.29,0.71,0.28,0.15,0.43,0.28,0.43
Stefan Posch,at AUT,DF,Hoffenheim,25,1997,1,1,18,0.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yussuf Poulsen,dk DEN,FW,RB Leipzig,28,1994,19,3,411,4.6,2,1,3,2,0,0,1,0,1.3,1.3,1.8,3.1,10,7,40,0.44,0.22,0.66,0.44,0.66,0.29,0.39,0.68,0.29,0.68
Grischa Prömel,de GER,MF,Hoffenheim,27,1995,18,17,"1,454",16.2,1,1,2,1,0,0,4,0,2.5,2.5,1.1,3.6,19,39,46,0.06,0.06,0.12,0.06,0.12,0.16,0.07,0.22,0.16,0.22
Tymoteusz Puchacz,pl POL,DF,Union Berlin,23,1999,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,9,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Eduardo Quaresma,pt POR,DF,Hoffenheim,20,2002,4,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joshua Quarshie,de GER,MF,Hoffenheim,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Diant Ramaj,de GER,GK,Eint Frankfurt,20,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nicolai Rapp,de GER,"MF,DF",Werder Bremen,25,1996,7,0,71,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
David Raum,de GER,"DF,MF",RB Leipzig,24,1998,28,19,"1,685",18.7,0,2,2,0,0,0,5,0,0.6,0.6,4.6,5.2,44,69,127,0.00,0.11,0.11,0.00,0.11,0.03,0.25,0.28,0.03,0.28
Rocco Reitz,de GER,MF,Gladbach,20,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marco Reus,de GER,"MF,FW",Dortmund,33,1989,25,14,"1,353",15.0,6,4,10,5,1,1,4,0,5.1,4.3,2.6,6.9,33,45,78,0.40,0.27,0.67,0.33,0.60,0.34,0.17,0.51,0.29,0.46
Elvis Rexhbeçaj,de GER,MF,Augsburg,24,1997,31,30,"2,524",28.0,0,0,0,0,0,0,6,0,0.3,0.3,0.8,1.1,14,89,20,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Gio Reyna,us USA,"FW,MF",Dortmund,19,2002,22,4,625,6.9,7,2,9,6,1,1,2,0,4.3,3.5,1.3,4.8,23,25,57,1.01,0.29,1.30,0.86,1.15,0.62,0.18,0.81,0.51,0.69
Marco Richter,de GER,"MF,FW",Hertha BSC,24,1997,29,21,"1,836",20.4,6,5,11,6,0,0,8,0,3.7,3.7,2.9,6.6,38,68,102,0.29,0.25,0.54,0.29,0.54,0.18,0.14,0.32,0.18,0.32
Manuel Riemann,de GER,GK,Bochum,33,1988,34,34,"3,060",34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,18,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sebastian Rode,de GER,MF,Eint Frankfurt,31,1990,27,19,"1,414",15.7,4,1,5,4,0,0,6,0,0.9,0.9,0.9,1.8,23,105,39,0.25,0.06,0.32,0.25,0.32,0.06,0.06,0.11,0.06,0.11
Agustín Rogel,uy URU,DF,Hertha BSC,24,1997,20,14,"1,426",15.8,0,1,1,0,0,0,7,0,0.8,0.8,0.0,0.8,1,23,2,0.00,0.06,0.06,0.00,0.06,0.05,0.00,0.05,0.05,0.05
Merlin Röhl,de GER,"MF,FW",Freiburg,20,2002,3,0,57,0.6,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,2,1,4,0.00,1.58,1.58,0.00,1.58,0.00,0.73,0.73,0.00,0.73
Tony Rölke,de GER,FW,Hertha BSC,19,2003,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tom Rothe,de GER,DF,Dortmund,17,2004,2,0,26,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26
Jérôme Roussillon,fr FRA,"MF,DF",Wolfsburg,29,1993,4,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08
Jérôme Roussillon,fr FRA,DF,Union Berlin,29,1993,16,11,957,10.6,0,2,2,0,0,0,2,0,0.5,0.5,1.1,1.7,18,28,42,0.00,0.19,0.19,0.00,0.19,0.05,0.11,0.16,0.05,0.16
Sebastian Rudy,de GER,MF,Hoffenheim,32,1990,22,6,794,8.8,0,1,1,0,0,0,3,0,0.2,0.2,0.8,0.9,7,42,7,0.00,0.11,0.11,0.00,0.11,0.02,0.09,0.11,0.02,0.11
Georginio Rutter,fr FRA,FW,Hoffenheim,20,2002,15,11,"1,009",11.2,2,2,4,2,0,0,2,0,3.0,3.0,2.3,5.4,32,25,75,0.18,0.18,0.36,0.18,0.36,0.27,0.21,0.48,0.27,0.48
Julian Ryerson,no NOR,DF,Union Berlin,24,1997,13,12,"1,037",11.5,0,0,0,0,0,0,2,0,0.7,0.7,0.5,1.2,20,32,32,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10
Julian Ryerson,no NOR,DF,Dortmund,24,1997,17,17,"1,410",15.7,1,1,2,1,0,0,2,0,0.5,0.5,1.5,2.0,54,55,69,0.06,0.06,0.13,0.06,0.13,0.03,0.10,0.13,0.03,0.13
Frederik Rønnow,dk DEN,GK,Union Berlin,29,1992,29,29,"2,610",29.0,0,1,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Marcel Sabitzer,at AUT,MF,Bayern Munich,28,1994,15,7,628,7.0,1,1,2,1,0,0,2,0,1.1,1.1,0.4,1.4,7,52,19,0.14,0.14,0.29,0.14,0.29,0.15,0.05,0.20,0.15,0.20
Dikeni-Rafid Salifou,tg TOG,MF,Werder Bremen,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Roland Sallai,hu HUN,"MF,FW",Freiburg,25,1997,19,10,"1,002",11.1,1,3,4,1,0,0,6,0,2.6,2.6,1.3,3.8,22,17,71,0.09,0.27,0.36,0.09,0.36,0.23,0.11,0.34,0.23,0.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diadie Samassékou,ml MLI,"MF,FW",Hoffenheim,26,1996,2,1,34,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Leroy Sané,de GER,"MF,FW",Bayern Munich,26,1996,32,20,"2,010",22.3,8,7,15,8,0,0,4,0,8.5,8.5,4.3,12.8,77,134,198,0.36,0.31,0.67,0.36,0.67,0.38,0.19,0.57,0.38,0.57
Sidi Sané,de GER,FW,Schalke 04,19,2003,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bouna Sarr,sn SEN,FW,Bayern Munich,30,1992,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Joe Scally,us USA,DF,Gladbach,19,2002,28,25,"2,208",24.5,0,0,0,0,0,0,2,0,0.5,0.5,1.8,2.3,29,57,60,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
Kevin Schade,de GER,"FW,MF",Freiburg,20,2001,8,1,182,2.0,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,7,3,20,0.49,0.00,0.49,0.49,0.49,0.12,0.00,0.12,0.12,0.12
András Schäfer,hu HUN,MF,Union Berlin,23,1999,16,10,860,9.6,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,15,26,18,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
Derry Scherhant,de GER,"FW,MF",Hertha BSC,19,2002,10,2,285,3.2,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,4,1,16,0.32,0.00,0.32,0.32,0.32,0.06,0.03,0.10,0.06,0.10
Patrik Schick,cz CZE,FW,Leverkusen,26,1996,14,10,941,10.5,3,1,4,3,0,0,0,0,4.6,4.6,0.6,5.1,8,11,68,0.29,0.10,0.38,0.29,0.38,0.44,0.05,0.49,0.44,0.49
Kingsley Schindler,gh GHA,"DF,MF",Köln,29,1993,29,8,"1,088",12.1,0,1,1,0,0,0,4,0,2.2,2.2,0.7,2.9,20,50,75,0.00,0.08,0.08,0.00,0.08,0.18,0.06,0.24,0.18,0.24
Xaver Schlager,at AUT,MF,RB Leipzig,24,1997,22,16,"1,506",16.7,1,1,2,1,0,0,2,0,0.3,0.3,0.7,0.9,23,77,12,0.06,0.06,0.12,0.06,0.12,0.02,0.04,0.06,0.02,0.06
Keven Schlotterbeck,de GER,DF,Freiburg,25,1997,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Keven Schlotterbeck,de GER,DF,Bochum,25,1997,13,8,734,8.2,2,0,2,2,0,0,3,0,1.6,1.6,0.5,2.1,1,21,3,0.25,0.00,0.25,0.25,0.25,0.19,0.06,0.25,0.19,0.25
Nico Schlotterbeck,de GER,DF,Dortmund,22,1999,28,27,"2,252",25.0,4,5,9,4,0,0,3,0,1.6,1.6,1.7,3.3,39,159,14,0.16,0.20,0.36,0.16,0.36,0.06,0.07,0.13,0.06,0.13
Jonathan Schmid,fr FRA,DF,Freiburg,32,1990,3,0,41,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,1,1,6,0.00,0.00,0.00,0.00,0.00,0.68,0.19,0.88,0.68,0.88
Romano Schmid,at AUT,"MF,FW",Werder Bremen,22,2000,27,15,"1,520",16.9,1,3,4,1,0,0,3,0,1.5,1.5,2.0,3.5,34,75,84,0.06,0.18,0.24,0.06,0.24,0.09,0.12,0.21,0.09,0.21
Kenneth Schmidt,de GER,DF,Freiburg,20,2002,5,3,251,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Niklas Schmidt,de GER,MF,Werder Bremen,24,1998,24,11,"1,087",12.1,3,0,3,3,0,0,3,0,1.6,1.6,1.3,2.9,26,64,49,0.25,0.00,0.25,0.25,0.25,0.14,0.11,0.24,0.14,0.24
Benno Schmitz,de GER,DF,Köln,27,1994,31,30,"2,420",26.9,1,0,1,1,0,0,6,0,0.4,0.4,2.4,2.9,48,149,126,0.04,0.00,0.04,0.04,0.04,0.02,0.09,0.11,0.02,0.11
Marvin Schwäbe,de GER,GK,Köln,27,1995,34,34,"3,060",34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alexander Schwolow,de GER,GK,Schalke 04,30,1992,23,22,"2,035",22.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
Paul Seguin,de GER,MF,Union Berlin,27,1995,20,4,691,7.7,1,3,4,1,0,0,4,0,1.2,1.2,2.0,3.2,13,49,28,0.13,0.39,0.52,0.13,0.52,0.16,0.26,0.41,0.16,0.41
Davie Selke,de GER,FW,Hertha BSC,27,1995,13,3,282,3.1,1,1,2,0,1,1,1,0,1.2,0.4,0.9,1.3,3,5,22,0.32,0.32,0.64,0.00,0.32,0.39,0.28,0.66,0.14,0.41
Davie Selke,de GER,FW,Köln,27,1995,17,12,869,9.7,5,0,5,5,0,0,2,0,3.4,3.4,0.9,4.3,7,16,40,0.52,0.00,0.52,0.52,0.52,0.35,0.09,0.44,0.35,0.44
Suat Serdar,de GER,MF,Hertha BSC,25,1997,32,24,"2,021",22.5,4,2,6,4,0,0,7,0,1.9,1.9,1.6,3.5,33,78,48,0.18,0.09,0.27,0.18,0.27,0.09,0.07,0.16,0.09,0.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eniss Shabani,al ALB,MF,Mainz 05,19,2003,1,0,10,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,20,2002,27,23,"1,977",22.0,0,2,2,0,0,0,4,1,0.8,0.8,0.7,1.6,20,81,47,0.00,0.09,0.09,0.00,0.09,0.04,0.03,0.07,0.04,0.07
André Silva,pt POR,FW,RB Leipzig,26,1995,31,20,"1,738",19.3,4,3,7,4,0,0,3,0,9.2,9.2,2.9,12.0,35,37,142,0.21,0.16,0.36,0.21,0.36,0.47,0.15,0.62,0.47,0.62
Mohamed Simakan,fr FRA,DF,RB Leipzig,22,2000,24,18,"1,454",16.2,1,1,2,1,0,0,2,0,1.7,1.7,1.2,2.9,32,88,72,0.06,0.06,0.12,0.06,0.12,0.10,0.08,0.18,0.10,0.18
Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,27,1995,12,4,344,3.8,0,2,2,0,0,0,1,0,0.2,0.2,1.3,1.4,8,8,17,0.00,0.52,0.52,0.00,0.52,0.04,0.33,0.37,0.04,0.37
Tobias Sippel,de GER,GK,Gladbach,34,1988,6,5,510,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Hugo Siquet,be BEL,DF,Freiburg,20,2002,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tim Skarke,de GER,"DF,MF",Union Berlin,25,1996,3,0,53,0.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,3,0,10,0.00,0.00,0.00,0.00,0.00,0.39,0.02,0.41,0.39,0.41
Tim Skarke,de GER,"FW,MF",Schalke 04,25,1996,9,6,440,4.9,1,1,2,1,0,0,0,0,0.5,0.5,0.9,1.4,4,13,26,0.20,0.20,0.41,0.20,0.41,0.11,0.17,0.28,0.11,0.28
Ellyes Skhiri,tn TUN,MF,Köln,27,1995,32,32,"2,856",31.7,7,1,8,7,0,0,5,0,5.3,5.3,1.8,7.1,50,155,61,0.22,0.03,0.25,0.22,0.25,0.17,0.06,0.22,0.17,0.22
Robert Skov,dk DEN,DF,Hoffenheim,26,1996,23,16,"1,349",15.0,3,2,5,1,2,2,1,0,3.4,1.8,1.8,3.6,43,49,97,0.20,0.13,0.33,0.07,0.20,0.23,0.12,0.34,0.12,0.24
Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,21,2000,9,4,471,5.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,18,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Danilo Soares,br BRA,DF,Bochum,30,1991,23,23,"1,766",19.6,0,0,0,0,0,0,6,0,0.0,0.0,1.3,1.3,17,93,24,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.00,0.07
Nikola Soldo,hr CRO,DF,Köln,21,2001,7,6,593,6.6,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.7,3,15,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Yann Sommer,ch SUI,GK,Gladbach,33,1988,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yann Sommer,ch SUI,GK,Bayern Munich,33,1988,19,19,"1,710",19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Borna Sosa,hr CRO,DF,Stuttgart,24,1998,25,22,"1,955",21.7,2,7,9,2,0,0,5,0,1.0,1.0,6.5,7.6,58,128,152,0.09,0.32,0.41,0.09,0.41,0.05,0.30,0.35,0.05,0.35
Djibril Sow,ch SUI,MF,Eint Frankfurt,25,1997,32,30,"2,646",29.4,4,0,4,4,0,0,9,0,1.7,1.7,1.0,2.8,35,186,29,0.14,0.00,0.14,0.14,0.14,0.06,0.04,0.09,0.06,0.09
Anton Stach,de GER,MF,Mainz 05,23,1998,30,22,"2,070",23.0,1,4,5,1,0,0,4,0,2.2,2.2,3.6,5.8,37,106,77,0.04,0.17,0.22,0.04,0.22,0.10,0.16,0.25,0.10,0.25
Kostas Stafylidis,gr GRE,"DF,MF",Bochum,28,1993,19,11,"1,043",11.6,0,2,2,0,0,0,4,0,0.4,0.4,0.7,1.1,9,26,14,0.00,0.17,0.17,0.00,0.17,0.03,0.06,0.09,0.03,0.09
Jens Stage,dk DEN,MF,Werder Bremen,25,1996,32,21,"1,855",20.6,3,3,6,3,0,0,5,0,3.1,3.1,1.8,4.9,19,61,55,0.15,0.15,0.29,0.15,0.29,0.15,0.09,0.24,0.15,0.24
Veit Stange,de GER,MF,Hertha BSC,18,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Josip Stanišić,hr CRO,DF,Bayern Munich,22,2000,14,4,579,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,12,66,35,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Niklas Stark,de GER,DF,Werder Bremen,27,1995,27,23,"2,077",23.1,0,0,0,0,0,0,9,0,0.2,0.2,0.3,0.5,9,65,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Pascal Stenzel,de GER,DF,Stuttgart,26,1996,12,3,333,3.7,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,3,13,5,0.00,0.27,0.27,0.00,0.27,0.01,0.16,0.17,0.01,0.17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelo Stiller,de GER,MF,Hoffenheim,21,2001,20,6,704,7.8,1,1,2,1,0,0,1,0,0.3,0.3,0.5,0.8,4,34,16,0.13,0.13,0.26,0.13,0.26,0.04,0.06,0.10,0.04,0.10
