Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
David Kinsombi,cd COD,MF,Hamburger SV,25,1995,25,10,"1,081",12.0,2,3,5,0,2,2,1,0,3.7,2.2,2.7,4.8,32,46,93,0.17,0.25,0.42,0.00,0.25,0.31,0.22,0.53,0.18,0.40
Mikkel Kirkeskov,dk DEN,"DF,FW",Holstein Kiel,29,1991,14,10,857,9.5,0,1,1,0,0,0,2,0,0.1,0.1,1.9,1.9,22,65,29,0.00,0.11,0.11,0.00,0.11,0.01,0.20,0.20,0.01,0.20
Thorsten Kirschbaum,de GER,GK,Jahn R'burg,34,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tim Kister,de GER,"DF,MF",Sandhausen,34,1986,5,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sonny Kittel,de GER,"MF,FW",Hamburger SV,28,1993,33,29,"2,533",28.1,9,12,21,6,3,3,5,0,8.8,6.5,10.9,17.4,69,153,202,0.32,0.43,0.75,0.21,0.64,0.31,0.39,0.70,0.23,0.62
Christoph Klarer,at AUT,DF,Düsseldorf,21,2000,31,23,"2,056",22.8,3,0,3,3,0,0,4,0,1.8,1.8,0.4,2.2,18,94,13,0.13,0.00,0.13,0.13,0.13,0.08,0.02,0.10,0.08,0.10
Carl Klaus,de GER,GK,Nürnberg,27,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Felix Klaus,de GER,"MF,FW",Düsseldorf,28,1992,23,15,"1,232",13.7,1,4,5,1,0,0,2,0,2.7,2.7,3.2,5.9,31,36,105,0.07,0.29,0.37,0.07,0.37,0.20,0.23,0.43,0.20,0.43
Tim Kleindienst,de GER,FW,Heidenheim,25,1995,30,27,"2,438",27.1,10,2,12,10,0,1,7,0,11.4,10.6,1.9,12.5,42,63,158,0.37,0.07,0.44,0.37,0.44,0.42,0.07,0.49,0.39,0.46
Philipp Klement,de GER,MF,Paderborn 07,28,1992,11,11,910,10.1,2,4,6,2,0,0,1,0,2.8,2.8,2.0,4.8,24,93,40,0.20,0.40,0.59,0.20,0.59,0.28,0.20,0.48,0.28,0.48
Philipp Klewin,de GER,GK,Erzgebirge Aue,27,1993,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Tim Knipping,de GER,DF,Dresden,28,1992,14,14,"1,186",13.2,2,2,4,2,0,0,3,0,2.2,2.2,1.5,3.7,7,39,3,0.15,0.15,0.30,0.15,0.30,0.16,0.12,0.28,0.16,0.28
Christoph Kobald,at AUT,DF,Karlsruher,23,1997,29,28,"2,394",26.6,1,1,2,1,0,0,6,0,2.5,2.5,0.2,2.7,16,93,2,0.04,0.04,0.08,0.04,0.08,0.09,0.01,0.10,0.09,0.10
Markus Kolke,de GER,GK,Hansa Rostock,30,1990,34,34,"3,060",34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marco Komenda,hr CRO,DF,Holstein Kiel,24,1996,10,10,791,8.8,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.6,6,46,5,0.00,0.11,0.11,0.00,0.11,0.01,0.06,0.07,0.01,0.07
Ransford Königsdörffer,gh GHA,"FW,MF",Dresden,19,2001,30,26,"2,053",22.8,5,2,7,5,0,0,5,0,5.7,5.7,2.7,8.4,57,41,161,0.22,0.09,0.31,0.22,0.31,0.25,0.12,0.37,0.25,0.37
Pascal Köpke,de GER,FW,Nürnberg,25,1995,16,9,765,8.5,3,1,4,3,0,0,2,0,3.1,2.8,2.5,5.4,4,12,51,0.35,0.12,0.47,0.35,0.47,0.37,0.30,0.67,0.33,0.63
Julian Korb,de GER,"DF,FW",Holstein Kiel,29,1992,21,13,"1,206",13.4,4,0,4,4,0,0,5,0,2.1,2.1,0.8,2.9,19,55,49,0.30,0.00,0.30,0.30,0.30,0.16,0.06,0.22,0.16,0.22
Dominik Kother,de GER,"MF,FW",Karlsruher,21,2000,11,2,267,3.0,1,1,2,1,0,0,0,0,1.5,1.5,0.7,2.2,7,9,19,0.34,0.34,0.67,0.34,0.67,0.51,0.24,0.75,0.51,0.75
Tim Köther,de GER,FW,Düsseldorf,20,2001,1,1,73,0.8,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,2,1,2,0.00,0.00,0.00,0.00,0.00,0.46,0.12,0.58,0.46,0.58
Jonatan Kotzke,de GER,DF,Ingolstadt 04,31,1990,11,6,638,7.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,10,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Niko Koulis,de GER,FW,Holstein Kiel,22,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Leonardo Koutris,gr GRE,DF,Düsseldorf,26,1995,12,8,716,8.0,0,0,0,0,0,0,1,0,0.3,0.3,1.5,1.8,29,50,42,0.00,0.00,0.00,0.00,0.00,0.04,0.19,0.23,0.04,0.23
Dawid Kownacki,pl POL,"MF,FW",Düsseldorf,24,1997,7,1,134,1.5,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,1,3,11,0.00,0.00,0.00,0.00,0.00,0.21,0.04,0.25,0.21,0.25
Elija Krahn,de GER,MF,Hamburger SV,17,2003,1,0,5,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,1,1,0,0.00,18.00,18.00,0.00,18.00,0.00,4.92,4.92,0.00,4.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luka Krajnc,si SVN,DF,Hannover 96,26,1994,20,12,"1,269",14.1,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,6,35,6,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Bleron Krasniqi,xk KVX,MF,Schalke 04,19,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0,0,0,0.00,0.00,0.00,0.00,0.00,2.44,2.51,4.95,2.44,4.95
Tom Krauß,de GER,MF,Nürnberg,20,2001,32,24,"2,113",23.5,3,2,5,3,0,0,3,0,2.7,2.7,1.7,4.4,37,88,74,0.13,0.09,0.21,0.13,0.21,0.11,0.07,0.19,0.11,0.19
Jeroen Krupa,de GER,FW,Ingolstadt 04,18,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Christian Kühlwetter,de GER,"FW,MF",Heidenheim,25,1996,31,20,"1,581",17.6,4,2,6,4,0,0,5,0,4.8,4.8,2.1,6.9,36,48,128,0.23,0.11,0.34,0.23,0.34,0.27,0.12,0.39,0.27,0.39
Nicolas-Gerrit Kühn,de GER,"FW,MF",Erzgebirge Aue,21,2000,27,21,"1,742",19.4,3,4,7,3,0,0,3,0,4.1,4.1,4.0,8.1,89,66,118,0.15,0.21,0.36,0.15,0.36,0.21,0.21,0.42,0.21,0.42
Alou Kuol,au AUS,FW,Sandhausen,20,2000,1,0,11,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Peter Kurzweg,de GER,DF,Ingolstadt 04,27,1994,2,0,58,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Markus Kuster,at AUT,GK,Karlsruher,27,1994,4,3,278,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Stefan Kutschke,de GER,FW,Ingolstadt 04,32,1988,24,18,"1,605",17.8,2,0,2,2,0,1,4,0,3.8,3.0,1.1,4.1,15,31,85,0.11,0.00,0.11,0.11,0.11,0.21,0.06,0.27,0.17,0.23
Ahmed Kutucu,tr TUR,"FW,MF",Sandhausen,21,2000,10,2,231,2.6,1,0,1,1,0,0,2,0,1.8,1.8,0.1,1.9,7,3,15,0.39,0.00,0.39,0.39,0.39,0.71,0.02,0.73,0.71,0.73
Daniel Kyereh,gh GHA,"MF,FW",St. Pauli,25,1996,29,28,"2,491",27.7,12,9,21,11,1,2,5,0,11.6,10.0,5.0,15.0,83,113,237,0.43,0.33,0.76,0.40,0.72,0.42,0.18,0.60,0.36,0.54
Choi Kyoung-rok,kr KOR,"MF,FW",Karlsruher,26,1995,24,23,"1,829",20.3,5,1,6,5,0,0,3,1,3.5,3.5,1.8,5.4,34,72,113,0.25,0.05,0.30,0.25,0.30,0.17,0.09,0.26,0.17,0.26
Marc Lamti,tn TUN,DF,Hannover 96,20,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jannis Lang,de GER,"MF,DF",Erzgebirge Aue,19,2002,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Michael Langer,at AUT,GK,Schalke 04,36,1985,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Danny Latza,de GER,MF,Schalke 04,31,1989,15,9,722,8.0,2,0,2,2,0,0,5,0,1.0,1.0,0.5,1.4,8,56,26,0.25,0.00,0.25,0.25,0.25,0.12,0.06,0.18,0.12,0.18
James Lawrence,wls WAL,DF,St. Pauli,28,1992,18,10,"1,077",12.0,0,1,1,0,0,0,0,0,0.4,0.4,0.5,0.8,29,73,4,0.00,0.08,0.08,0.00,0.08,0.03,0.04,0.07,0.03,0.07
Tim Leibold,de GER,DF,Hamburger SV,27,1993,11,11,909,10.1,0,0,0,0,0,0,5,0,0.9,0.9,1.8,2.7,35,108,56,0.00,0.00,0.00,0.00,0.00,0.09,0.18,0.26,0.09,0.26
Robert Leipertz,de GER,"MF,FW",Heidenheim,28,1993,32,15,"1,603",17.8,6,6,12,6,0,0,3,0,6.1,6.1,3.5,9.6,35,43,116,0.34,0.34,0.67,0.34,0.67,0.34,0.20,0.54,0.34,0.54
Andre Leipold,de GER,MF,Darmstadt 98,19,2001,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13
Denis Linsmayer,de GER,MF,Ingolstadt 04,29,1991,20,16,"1,285",14.3,0,0,0,0,0,0,5,0,0.6,0.6,0.3,0.9,4,31,10,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07
Arian Llugiqi,xk KVX,"FW,MF",Ingolstadt 04,18,2002,4,0,42,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.25,0.25
Lex Lobinger,de GER,FW,Düsseldorf,22,1999,10,0,90,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,1,10,0.00,0.00,0.00,0.00,0.00,0.30,0.03,0.34,0.30,0.34
Marius Lode,no NOR,DF,Schalke 04,28,1993,6,2,208,2.3,0,2,2,0,0,0,0,0,0.0,0.0,0.5,0.5,2,11,6,0.00,0.87,0.87,0.00,0.87,0.00,0.22,0.22,0.00,0.22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felix Lohkemper,de GER,FW,Nürnberg,26,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,5,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.41,0.41,0.41
Jan Löhmannsröben,de GER,"FW,DF",Hansa Rostock,30,1991,3,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,6,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Marc Lorenz,de GER,"MF,FW",Karlsruher,33,1988,21,11,937,10.4,1,2,3,1,0,0,3,0,1.6,1.6,1.8,3.4,24,30,89,0.10,0.19,0.29,0.10,0.29,0.15,0.17,0.32,0.15,0.32
Simon Lorenz,de GER,DF,Holstein Kiel,24,1997,26,23,"2,067",23.0,1,0,1,1,0,0,3,0,0.8,0.8,0.8,1.6,28,82,18,0.04,0.00,0.04,0.04,0.04,0.04,0.04,0.07,0.04,0.07
Chris Löwe,de GER,DF,Dresden,32,1989,27,26,"2,142",23.8,0,2,2,0,0,0,4,0,0.7,0.7,3.4,4.1,51,121,75,0.00,0.08,0.08,0.00,0.08,0.03,0.14,0.16,0.03,0.16
Justin Löwe,de GER,MF,Dresden,22,1998,1,1,90,1.0,1,0,1,1,0,0,0,0,,,,,,,,1.00,0.00,1.00,1.00,1.00,,,,,
Lars Lukas Mai,de GER,DF,Werder Bremen,21,2000,16,9,858,9.5,0,0,0,0,0,0,1,0,0.7,0.7,0.4,1.0,8,68,1,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.11,0.07,0.11
Sebastian Mai,de GER,"DF,MF",Dresden,27,1993,16,4,651,7.2,1,0,1,1,0,0,1,0,1.4,1.4,0.5,1.9,4,41,19,0.14,0.00,0.14,0.14,0.14,0.19,0.07,0.26,0.19,0.26
Linton Maina,de GER,"FW,MF",Hannover 96,22,1999,27,19,"1,606",17.8,6,1,7,6,0,0,2,0,5.6,5.6,2.6,8.1,54,52,117,0.34,0.06,0.39,0.34,0.39,0.31,0.14,0.45,0.31,0.45
Patrick Mainka,de GER,DF,Heidenheim,26,1994,32,31,"2,779",30.9,3,1,4,3,0,0,4,0,3.1,3.1,0.9,4.0,23,103,6,0.10,0.03,0.13,0.10,0.13,0.10,0.03,0.13,0.10,0.13
Erik Majetschak,de GER,DF,Erzgebirge Aue,21,2000,17,8,736,8.2,0,1,1,0,0,0,1,0,0.5,0.5,0.2,0.7,7,13,3,0.00,0.12,0.12,0.00,0.12,0.06,0.03,0.09,0.06,0.09
Simon Makienok,dk DEN,FW,St. Pauli,30,1990,27,12,"1,024",11.4,6,0,6,6,0,0,1,0,4.1,4.0,0.9,4.9,7,26,91,0.53,0.00,0.53,0.53,0.53,0.36,0.08,0.44,0.35,0.43
Haralambos Makridis,gr GRE,"FW,MF",Jahn R'burg,25,1996,26,7,644,7.2,3,0,3,3,0,0,1,0,2.6,2.6,0.4,3.0,14,9,42,0.42,0.00,0.42,0.42,0.42,0.36,0.06,0.42,0.36,0.42
Maurice Malone,de GER,"FW,MF",Heidenheim,20,2000,20,6,699,7.8,2,0,2,2,0,0,2,0,2.0,2.0,0.4,2.4,18,16,42,0.26,0.00,0.26,0.26,0.26,0.26,0.05,0.31,0.26,0.31
Ryan Malone,us USA,DF,Hansa Rostock,28,1992,23,18,"1,638",18.2,0,1,1,0,0,0,5,0,1.7,1.7,1.1,2.8,9,49,8,0.00,0.05,0.05,0.00,0.05,0.09,0.06,0.15,0.09,0.15
Streli Mamba,de GER,"FW,MF",Hansa Rostock,27,1994,15,9,783,8.7,1,0,1,1,0,0,1,0,4.0,4.0,0.6,4.6,18,11,54,0.11,0.00,0.11,0.11,0.11,0.46,0.07,0.53,0.46,0.53
Antonio Mance,hr CRO,FW,Erzgebirge Aue,25,1995,8,2,254,2.8,0,0,0,0,0,0,1,0,1.4,1.4,0.6,2.0,5,5,13,0.00,0.00,0.00,0.00,0.00,0.51,0.22,0.73,0.51,0.73
Martin Männel,de GER,GK,Erzgebirge Aue,33,1988,27,27,"2,430",27.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marcel Mansfeld,de GER,MF,Düsseldorf,20,2001,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Braydon Manu,gh GHA,MF,Darmstadt 98,24,1997,21,10,829,9.2,4,4,8,4,0,0,6,0,2.3,2.3,1.4,3.7,37,22,65,0.43,0.43,0.87,0.43,0.87,0.25,0.15,0.40,0.25,0.40
Stefano Marino,de GER,"DF,MF",Karlsruher,17,2004,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Theo Martens,de GER,MF,Hansa Rostock,18,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jan-Hendrik Marx,de GER,DF,Ingolstadt 04,26,1995,3,2,223,2.5,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.1,5,5,10,0.00,0.40,0.40,0.00,0.40,0.02,0.03,0.05,0.02,0.05
Igor Matanovic,hr CRO,FW,St. Pauli,18,2003,18,6,553,6.1,2,2,4,2,0,0,2,1,1.0,1.0,1.4,2.3,9,10,40,0.33,0.33,0.65,0.33,0.65,0.16,0.22,0.38,0.16,0.38
Christian Mathenia,de GER,GK,Nürnberg,29,1992,33,33,"2,970",33.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henning Matriciani,de GER,"DF,MF",Schalke 04,21,2000,12,3,335,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,6,15,6,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08
Keke Maximilian Topp,de GER,FW,Schalke 04,17,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.58,0.58,0.58
Jean-Manuel Mbom,de GER,"DF,MF",Werder Bremen,21,2000,19,11,"1,057",11.7,0,1,1,0,0,0,1,0,0.7,0.7,1.5,2.2,39,53,52,0.00,0.09,0.09,0.00,0.09,0.06,0.12,0.19,0.06,0.19
Jakov Medić,hr CRO,DF,St. Pauli,22,1998,30,29,"2,552",28.4,1,2,3,1,0,0,4,0,1.9,1.9,0.9,2.7,28,109,7,0.04,0.07,0.11,0.04,0.11,0.07,0.03,0.10,0.07,0.10
Joshua Mees,de GER,"FW,MF",Holstein Kiel,25,1996,16,3,450,5.0,4,0,4,4,0,0,0,0,2.1,2.1,0.8,2.9,7,2,40,0.80,0.00,0.80,0.80,0.80,0.42,0.17,0.59,0.42,0.59
Jonas Meffert,de GER,MF,Hamburger SV,26,1994,33,33,"2,869",31.9,1,4,5,1,0,0,7,0,1.8,1.8,2.3,4.1,39,210,47,0.03,0.13,0.16,0.03,0.16,0.06,0.07,0.13,0.06,0.13
Marcel Mehlem,de GER,MF,Paderborn 07,26,1995,24,13,"1,346",15.0,1,1,2,1,0,0,4,0,1.0,1.0,1.7,2.7,25,41,55,0.07,0.07,0.13,0.07,0.13,0.07,0.11,0.18,0.07,0.18
Marvin Mehlem,de GER,MF,Darmstadt 98,23,1997,20,9,871,9.7,0,3,3,0,0,0,2,0,2.8,2.8,1.9,4.8,25,54,36,0.00,0.31,0.31,0.00,0.31,0.29,0.20,0.49,0.29,0.49
Jonathan Meier,de GER,DF,Hansa Rostock,21,1999,18,4,638,7.1,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,17,32,30,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06
Robin Meißner,de GER,FW,Hamburger SV,21,1999,4,1,94,1.0,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,5,0,11,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.58,0.58,0.58
Robin Meißner,de GER,FW,Hansa Rostock,21,1999,8,2,258,2.9,1,0,1,1,0,0,0,0,1.1,1.1,0.1,1.2,1,4,12,0.35,0.00,0.35,0.35,0.35,0.39,0.04,0.43,0.39,0.43
Thomas Meißner,de GER,DF,Hansa Rostock,30,1991,20,18,"1,633",18.1,0,0,0,0,0,0,6,0,0.4,0.4,0.3,0.7,9,52,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04
Soufiane Messeguem,de GER,MF,Erzgebirge Aue,20,2001,21,19,"1,498",16.6,0,1,1,0,0,0,4,2,0.2,0.2,0.3,0.5,12,56,21,0.00,0.06,0.06,0.00,0.06,0.01,0.02,0.03,0.01,0.03
Alexander Meyer,de GER,GK,Jahn R'burg,30,1991,30,30,"2,700",30.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sven Michel,de GER,FW,Paderborn 07,31,1990,19,19,"1,643",18.3,14,5,19,13,1,1,7,0,9.0,8.2,5.6,13.8,65,43,217,0.77,0.27,1.04,0.71,0.99,0.49,0.31,0.80,0.45,0.75
Iaroslav Mikhailov,ru RUS,MF,Schalke 04,18,2003,8,4,282,3.1,0,1,1,0,0,0,1,0,0.1,0.1,0.2,0.3,2,7,9,0.00,0.32,0.32,0.00,0.32,0.02,0.08,0.10,0.02,0.10
Anton Mitryushkin,ru RUS,GK,Dresden,25,1996,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tobias Mohr,de GER,"FW,MF",Heidenheim,25,1995,33,31,"2,518",28.0,8,6,14,6,2,2,3,0,6.1,4.5,9.9,14.4,81,127,161,0.29,0.21,0.50,0.21,0.43,0.22,0.35,0.57,0.16,0.51
Kevin Möhwald,de GER,MF,Werder Bremen,28,1993,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Christoph Moritz,de GER,MF,Jahn R'burg,31,1990,4,0,69,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Heinz Mörschel,do DOM,MF,Dresden,23,1997,26,15,"1,265",14.1,3,0,3,3,0,0,1,0,2.1,2.1,0.8,2.9,18,57,56,0.21,0.00,0.21,0.21,0.21,0.15,0.06,0.21,0.15,0.21
Miro Muheim,ch SUI,DF,Hamburger SV,23,1998,21,15,"1,369",15.2,1,2,3,1,0,0,5,0,1.0,1.0,1.3,2.3,32,112,48,0.07,0.13,0.20,0.07,0.20,0.06,0.09,0.15,0.06,0.15
Alexander Mühling,de GER,MF,Holstein Kiel,28,1992,33,32,"2,842",31.6,7,4,11,3,4,6,8,0,8.5,3.7,5.2,8.9,38,139,124,0.22,0.13,0.35,0.10,0.22,0.27,0.17,0.43,0.12,0.28
Jannik Müller,de GER,DF,Darmstadt 98,27,1994,15,6,672,7.5,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,0,21,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Kevin Müller,de GER,GK,Heidenheim,30,1991,34,34,"3,060",34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ridge Munsy,,"FW,MF",Hansa Rostock,32,1989,20,3,546,6.1,1,0,1,1,0,0,1,0,2.4,2.4,0.1,2.6,9,6,42,0.16,0.00,0.16,0.16,0.16,0.40,0.02,0.42,0.40,0.42
Sei Muroya,jp JPN,DF,Hannover 96,27,1994,27,20,"1,904",21.2,0,2,2,0,0,0,3,0,0.8,0.8,2.1,2.9,46,72,74,0.00,0.09,0.09,0.00,0.09,0.04,0.10,0.14,0.04,0.14
Florent Muslija,xk KVX,"FW,MF",Hannover 96,23,1998,13,5,476,5.3,1,0,1,1,0,1,0,0,1.2,0.4,0.7,1.1,19,32,42,0.19,0.00,0.19,0.19,0.19,0.23,0.13,0.35,0.08,0.20
Florent Muslija,xk KVX,"MF,FW",Paderborn 07,23,1998,16,15,"1,222",13.6,6,2,8,4,2,2,1,0,3.2,2.1,2.2,4.4,46,37,70,0.44,0.15,0.59,0.29,0.44,0.24,0.16,0.40,0.16,0.32
Visar Musliu,mk MKD,DF,Ingolstadt 04,26,1994,14,14,"1,215",13.5,1,0,1,1,0,0,2,0,0.1,0.1,0.0,0.1,3,35,1,0.07,0.00,0.07,0.07,0.07,0.01,0.00,0.01,0.01,0.01
Mats Møller Dæhli,no NOR,"MF,FW",Nürnberg,26,1995,33,33,"2,793",31.0,3,6,9,3,0,0,2,0,3.1,3.1,5.7,8.8,127,178,216,0.10,0.19,0.29,0.10,0.29,0.10,0.18,0.28,0.10,0.28
Sebastian Nachreiner,de GER,DF,Jahn R'burg,32,1988,10,4,370,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Abdenego Nankishi,de GER,"FW,MF",Werder Bremen,19,2002,6,2,138,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,1,15,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Khaled Narey,tg TOG,"FW,MF",Düsseldorf,27,1994,31,29,"2,593",28.8,8,14,22,8,0,0,2,0,8.1,8.1,6.4,14.5,94,85,275,0.28,0.49,0.76,0.28,0.76,0.28,0.22,0.50,0.28,0.50
Dimitrij Nazarov,az AZE,"MF,FW",Erzgebirge Aue,31,1990,30,24,"2,004",22.3,4,3,7,2,2,2,8,0,6.2,4.6,2.3,6.9,38,73,96,0.18,0.13,0.31,0.09,0.22,0.28,0.10,0.38,0.21,0.31
Dragoș Nedelcu,ro ROU,DF,Düsseldorf,24,1997,10,7,566,6.3,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,6,18,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02
Nico Neidhart,de GER,DF,Hansa Rostock,26,1994,28,27,"2,211",24.6,2,2,4,2,0,0,5,0,2.3,2.3,2.8,5.1,34,121,83,0.08,0.08,0.16,0.08,0.16,0.09,0.12,0.21,0.09,0.21
Maximilian Neuberger,de GER,DF,Ingolstadt 04,21,2000,11,7,647,7.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,6,19,13,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03
Phil Neumann,de GER,"DF,FW",Holstein Kiel,24,1997,29,25,"2,300",25.6,0,2,2,0,0,0,7,0,1.5,1.5,2.7,4.3,80,106,104,0.00,0.08,0.08,0.00,0.08,0.06,0.11,0.17,0.06,0.17
